placeId,address,sub_channel,phone,latitude,longitude,status,type,googleUrl,outlet_name,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
JO-pIW4IjDTkR9jKB6lUTfiE," Main Medawas road Gurugram Sector-64, village Medawas main road dharam tower, Haryana 122102",Hotel, 089188 06002,28.3975297,77.076188,Available,NA,https://www.google.com/maps/place/Vero+Hotel+%26+Restaurant/data=!4m10!3m9!1s0x390d23825b48ea3b:0x217e1355ea8132f6!5m2!4m1!1i2!8m2!3d28.3975297!4d77.076188!16s%2Fg%2F11mvfx5hcp!19sChIJO-pIW4IjDTkR9jKB6lUTfiE?authuser=0&hl=en&rclk=1,Vero Hotel & Restaurant,3.7 stars 106 Reviews,3.7,106,"[""NA""]",64.44%
Jca7wjEkjDTkROQEXmRXBRnk," Golden Arcade, Ansal Essencia, Sector 67, Gurugram, Haryana 122102",HotelRelaxed hotel with Wi-Fi & parking, 078278 50553,28.3867016,77.0576154,Available,NA,https://www.google.com/maps/place/HOTEL-+DAMAS/data=!4m10!3m9!1s0x390d23498cf0ae71:0x7946c11599170139!5m2!4m1!1i2!8m2!3d28.3867016!4d77.0576154!16s%2Fg%2F11sh7cy9d1!19sChIJca7wjEkjDTkROQEXmRXBRnk?authuser=0&hl=en&rclk=1,HOTEL- DAMAS,4.6 stars 100 Reviews,4.6,100,"[""http://thedamas.in/?utm_source=gmb&utm_medium=referral""]",69.00%
JAaDfR7EjDTkRJCENPk8CGCU," Flamingo, Jmd Suburbio, Badshahpur Sohna Rd Hwy, Sector 67, Gurugram, Haryana 122018",Hotel, 092895 00220,28.3830652,77.0549291,Available,NA,https://www.google.com/maps/place/Flamingo-hotel/data=!4m10!3m9!1s0x390d23b147dfa001:0x2518024f3e0d2124!5m2!4m1!1i2!8m2!3d28.3830652!4d77.0549291!16s%2Fg%2F11t_pl1q2x!19sChIJAaDfR7EjDTkRJCENPk8CGCU?authuser=0&hl=en&rclk=1,Flamingo-hotel,3.7 stars 34 Reviews,3.7,34,"[""NA""]",56.61%
JbZE9ozQjDTkR9QZ-KJe-P74," 64, Maidawas Rd, Medawas, Sector 64, Gurugram, Haryana 122018",Hotel, 099107 60319,28.3974145,77.0755057,Available,NA,https://www.google.com/maps/place/Hotel+Avenue+64/data=!4m10!3m9!1s0x390d2334a33d916d:0xbe3fbe97287e06f5!5m2!4m1!1i2!8m2!3d28.3974145!4d77.0755057!16s%2Fg%2F11sdz124gq!19sChIJbZE9ozQjDTkR9QZ-KJe-P74?authuser=0&hl=en&rclk=1,Hotel Avenue 64,3.9 stars 68 Reviews,3.9,68,"[""NA""]",63.14%
JLbSrqqkZDTkRYr1ZG3qJ3B8," Opposite to Maruti Udyog Gate No. 1, Old Delhi Gurgaon Road, Gurugram, Haryana 122001",3-star hotel, 0124 401 9700,28.4974888,77.0629342,Available,NA,https://www.google.com/maps/place/Traika+Inn/data=!4m10!3m9!1s0x390d19a9aaabb42d:0x1fdc897a1b59bd62!5m2!4m1!1i2!8m2!3d28.4974888!4d77.0629342!16s%2Fg%2F11c6twyw0d!19sChIJLbSrqqkZDTkRYr1ZG3qJ3B8?authuser=0&hl=en&rclk=1,Traika Inn,3.7 stars 249 Reviews,3.7,249,"[""NA""]",70.40%
JkWe5sTgYDTkREiY1djlL0aA," Plot No - 2, near Rajiv Chowk, Sector 11, Gurugram, Haryana 122001",HotelHumble budget hotel for Indians only, 0124 620 1166,28.451244,77.032601,Available,NA,https://www.google.com/maps/place/OYO+389+Hotel+Applee+Inn/data=!4m10!3m9!1s0x390d1838b1b96791:0xa0d14b3976352612!5m2!4m1!1i2!8m2!3d28.451244!4d77.032601!16s%2Fg%2F11dxlbfytr!19sChIJkWe5sTgYDTkREiY1djlL0aA?authuser=0&hl=en&rclk=1,OYO 389 Hotel Applee Inn,4.0 stars 116 Reviews,4,116,"[""https://www.oyorooms.com/h/181?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG097&latitude=28.45124&longitude=77.03259&locale=en""]",64.11%
JrwZDbucYDTkRHZ9cQTbb0O8," Plot No. B 24, behind Vipul Square, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002 Located in: Vipul Square",3-star hotel, 0124 620 1166,28.4649164,77.0792198,Available,NA,https://www.google.com/maps/place/OYO+Retreat+Suites+Inn+Near+Appu+Ghar/data=!4m10!3m9!1s0x390d18e76e4306af:0xefd0db36415c9f1d!5m2!4m1!1i2!8m2!3d28.4649164!4d77.0792198!16s%2Fg%2F11dxl7x7p2!19sChIJrwZDbucYDTkRHZ9cQTbb0O8?authuser=0&hl=en&rclk=1,OYO Retreat Suites Inn Near Appu Ghar,4.2 stars 6 Reviews,4.2,6,"[""https://www.oyorooms.com/h/11364?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG638&latitude=28.46464&longitude=77.07849&locale=en""]",51.70%
JrXuffsUZDTkRzv7myyN_Pk8," 458, Shaheed Major Vikas Yadav Marg, Jharsa, Jharsa Village, Sector 39, Gurugram, Haryana 122001",3-star hotel, 0124 620 1166,28.4435246,77.0515583,Available,NA,https://www.google.com/maps/place/OYO+61815+Hotel+Aashiana/data=!4m10!3m9!1s0x390d19c57e9f7bad:0x4f3e7f23cbe6fece!5m2!4m1!1i2!8m2!3d28.4435246!4d77.0515583!16s%2Fg%2F11mvw8q7dk!19sChIJrXuffsUZDTkRzv7myyN_Pk8?authuser=0&hl=en&rclk=1,OYO 61815 Hotel Aashiana,2.7 stars 3 Reviews,2.7,3,"[""https://www.oyorooms.com/h/82983?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG1750&latitude=28.43862&longitude=77.04795&locale=en""]",35.87%
Jv1SwU38YDTkRBjJlDvytrYc," OD56, Malibu Town, Sector 47, Gurugram, Haryana 122002",2-star hotel, 0124 620 1166,28.4242221,77.0488113,Available,NA,https://www.google.com/maps/place/OYO+9997+Navru+Heritage/data=!4m10!3m9!1s0x390d187f53b054bf:0x87adadfc0e653206!5m2!4m1!1i2!8m2!3d28.4242221!4d77.0488113!16s%2Fg%2F11f4wtvndh!19sChIJv1SwU38YDTkRBjJlDvytrYc?authuser=0&hl=en&rclk=1,OYO 9997 Navru Heritage,4.1 stars 114 Reviews,4.1,114,"[""https://www.oyorooms.com/hotels-in-Gurgaon/?utm_source=Google_gmb_so&utm_medium=Organic&utm_campaign=GRG817""]",64.98%
JR2F7Q5EYDTkRgcJeG-i2W28," 14P Near Artemis Hospital, Ardee City Gate No 3, Gurugram, Haryana 122001",2-star hotel, 0124 620 1166,28.4423968,77.0728641,Available,NA,https://www.google.com/maps/place/OYO+Stay+India+Near+Appu+Ghar/data=!4m10!3m9!1s0x390d1891437b6147:0x6f5bb6e81b5ec281!5m2!4m1!1i2!8m2!3d28.4423968!4d77.0728641!16s%2Fg%2F11f3t36psj!19sChIJR2F7Q5EYDTkRgcJeG-i2W28?authuser=0&hl=en&rclk=1,OYO Stay India Near Appu Ghar,3.7 stars 180 Reviews,3.7,180,"[""https://www.oyorooms.com//hotels-in-Gurgaon/?utm_source=GMB_IN_SO&utm_medium=Organic&utm_campaign=GRG844&locale=en""]",64.29%
J2zoVDDwZDTkRLDJ5C7mrmhs," M-10/11, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",4-star hotel, 095400 68666,28.488823,77.0851787,Available,NA,https://www.google.com/maps/place/Hotel+Good+Will+Residency/data=!4m10!3m9!1s0x390d193c0c153adb:0x1b9aabb90b79322c!5m2!4m1!1i2!8m2!3d28.488823!4d77.0851787!16s%2Fg%2F11r_xjlzw3!19sChIJ2zoVDDwZDTkRLDJ5C7mrmhs?authuser=0&hl=en&rclk=1,"Hotel Good Will Residency₹1,531",3.8 stars 78 Reviews,3.8,78,"[""NA""]",63.15%
Jt3KdyTsZDTkRnrRRDF9xwo0," 61, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",HotelCasual hotel for Indian nationals only, 0124 620 1166,28.4892849,77.087741,Available,NA,https://www.google.com/maps/place/Capital+O+Altus+Residency+Near+Aravali+Biodiversity+Park/data=!4m10!3m9!1s0x390d193bc99d72b7:0x8dc2715f0c51b49e!5m2!4m1!1i2!8m2!3d28.4892849!4d77.087741!16s%2Fg%2F11f4wtdywb!19sChIJt3KdyTsZDTkRnrRRDF9xwo0?authuser=0&hl=en&rclk=1,"Capital O Altus Residency Near Aravali Biodiversity Park₹1,801",3.9 stars 412 Reviews,3.9,412,"[""https://www.oyorooms.com//hotels-in-Gurgaon/?utm_source=GMB_IN_SO&utm_medium=Organic&utm_campaign=GRG856&locale=en""]",71.14%
JnYoZbzMZDTkRo083db9CdDs," X-66A, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002",3-star hotelLow-key business hotel with dining, 0124 404 0072,28.4927789,77.0907029,Available,NA,"https://www.google.com/maps/place/Inde+Hotel+Cyber+City,+Gurgaon/data=!4m10!3m9!1s0x390d19336f198a9d:0x3b7442bf75374fa3!5m2!4m1!1i2!8m2!3d28.4927789!4d77.0907029!16s%2Fg%2F11g4djpt5b!19sChIJnYoZbzMZDTkRo083db9CdDs?authuser=0&hl=en&rclk=1","Inde Hotel Cyber City, Gurgaon₹3,473",4.0 stars 896 Reviews,4,896,"[""http://indehotel.com/""]",74.99%
J-yfR9DsZDTkROZrSCvVGboU," M-10-31A, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",3-star hotel, 0124 620 1166,28.489048,77.085062,Available,NA,https://www.google.com/maps/place/OYO+566+Hotel+Soni+Villa/data=!4m10!3m9!1s0x390d193bf4d127fb:0x856e46f50ad29a39!5m2!4m1!1i2!8m2!3d28.489048!4d77.085062!16s%2Fg%2F11xfslhgt!19sChIJ-yfR9DsZDTkROZrSCvVGboU?authuser=0&hl=en&rclk=1,"OYO 566 Hotel Soni Villa₹1,534",3.7 stars 221 Reviews,3.7,221,"[""https://www.oyorooms.com/h/448?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG132&latitude=28.489&longitude=77.08523&locale=en""]",65.65%
Jp-rIqXQZDTkR799EN3nyYWM," 298, Sector 22A Rd, Sector 22A, Sector 22, Gurugram, Haryana 122017",3-star hotel, 093228 00100,28.5028567,77.0672601,Available,NA,"https://www.google.com/maps/place/Itsy+Hotels+Nyra,+Sector+22/data=!4m10!3m9!1s0x390d1974a9c8eaa7:0x6361f2793744dfef!5m2!4m1!1i2!8m2!3d28.5028567!4d77.0672601!16s%2Fg%2F11rnk4zyjh!19sChIJp-rIqXQZDTkR799EN3nyYWM?authuser=0&hl=en&rclk=1","Itsy Hotels Nyra, Sector 22₹2,041",3.8 stars 220 Reviews,3.8,220,"[""https://www.treebo.com/hotels-in-gurgaon/treebo-trend-hotel-nyra-palam-vihar-mod-2885/?utm_source=Partnerships&utm_medium=gplus&utm_campaign=hotelnyra""]",66.63%
JP2UXfj0ZDTkRINbF8HDVDGg," 28, M-1, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002",Hotel, 070424 24242,28.4866194,77.0795179,Available,NA,"https://www.google.com/maps/place/FabHotel+Phoenix+Hospitality+-+Hotel+in+DLF+Phase+2,+Gurgaon/data=!4m10!3m9!1s0x390d193d7e17653f:0x680cd570f0c5d620!5m2!4m1!1i2!8m2!3d28.4866194!4d77.0795179!16s%2Fg%2F11p5jbcg9m!19sChIJP2UXfj0ZDTkRINbF8HDVDGg?authuser=0&hl=en&rclk=1","FabHotel Phoenix Hospitality - Hotel in DLF Phase 2, Gurgaon₹2,144",4.2 stars 184 Reviews,4.2,184,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-phoenix-hospitality-wonxgsby.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",69.44%
JPwpn3iIZDTkRtUmKOOXCCSw," N-14/33, DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122022",1-star hotel, 0124 425 1282,28.488433,77.089672,Available,NA,https://www.google.com/maps/place/Hotel+Vipul+Grand/data=!4m10!3m9!1s0x390d1922de670a3f:0x2c09c2e5388a49b5!5m2!4m1!1i2!8m2!3d28.488433!4d77.089672!16s%2Fg%2F11bwm71skj!19sChIJPwpn3iIZDTkRtUmKOOXCCSw?authuser=0&hl=en&rclk=1,"Hotel Vipul Grand₹1,884",4.5 stars 81 Reviews,4.5,81,"[""NA""]",70.43%
J2Se7D0AZDTkRswVVBRehoeE," 61, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",Hotel, 070424 24242,28.4893,77.08772,Available,NA,"https://www.google.com/maps/place/FabHotel+Altus+-+Hotel+in+DLF+Phase+2,+Gurgaon/data=!4m10!3m9!1s0x390d19400fbb27d9:0xe1a1a117055505b3!5m2!4m1!1i2!8m2!3d28.4893!4d77.08772!16s%2Fg%2F11t79nz0rx!19sChIJ2Se7D0AZDTkRswVVBRehoeE?authuser=0&hl=en&rclk=1","FabHotel Altus - Hotel in DLF Phase 2, Gurgaon₹1,596",4.1 stars 123 Reviews,4.1,123,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-altus-i.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",65.55%
Jb1sEEkEZDTkRDOPsDUSAn_U," 7B, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",HotelStreamlined hotel with breakfast, 070424 24242,28.48966,77.08684,Available,NA,"https://www.google.com/maps/place/FabHotel+RR+Residency+-+Hotel+in+DLF+Phase+2,+Gurgaon/data=!4m10!3m9!1s0x390d194112045b6f:0xf59f80440dece30c!5m2!4m1!1i2!8m2!3d28.48966!4d77.08684!16s%2Fg%2F11tc8s6q_4!19sChIJb1sEEkEZDTkRDOPsDUSAn_U?authuser=0&hl=en&rclk=1","FabHotel RR Residency - Hotel in DLF Phase 2, Gurgaon₹1,962",4.6 stars 179 Reviews,4.6,179,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-rr-residency-i.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",73.25%
JmwIdIO4ZDTkR4H63us2qPeU," L27/10, behind Central Mall, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002",3-star hotel, 093228 00100,28.4803906,77.0759007,Available,NA,https://www.google.com/maps/place/Treebo+Trip+The+Primero+-+Hotel+in+Gurgaon/data=!4m10!3m9!1s0x390d19ee201d029b:0xe53daacdbab77ee0!5m2!4m1!1i2!8m2!3d28.4803906!4d77.0759007!16s%2Fg%2F11j038qlqn!19sChIJmwIdIO4ZDTkR4H63us2qPeU?authuser=0&hl=en&rclk=1,"Treebo Trip The Primero - Hotel in Gurgaon₹1,313",3.7 stars 75 Reviews,3.7,75,"[""https://www.treebo.com/hotels-in-gurgaon/treebo-trip-the-primero-hotel-mg-road-2629/?utm_source=partnerships&utm_medium=gplus&utm_campaign=hoteltheprimero""]",57.86%
JrQm2IkQZDTkR-GCn7nUAuSQ," 866, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016",3-star hotelUnassuming hotel with dining & a gym, 0124 442 3232,28.5026465,77.086848,Available,NA,"https://www.google.com/maps/place/Lemon+Tree+Hotel,+Udyog+Vihar+Gurugram/data=!4m10!3m9!1s0x390d194422b609ad:0x24b90075eea760f8!5m2!4m1!1i2!8m2!3d28.5026465!4d77.086848!16s%2Fg%2F1tmkjbxb!19sChIJrQm2IkQZDTkR-GCn7nUAuSQ?authuser=0&hl=en&rclk=1","Lemon Tree Hotel, Udyog Vihar Gurugram₹5,493","3.8 stars 1,726 Reviews",3.8,"1,726","[""https://www.lemontreehotels.com/lemon-tree-hotel/gurugram/udyog-vihar-gurgaon?utm_source=Google&utm_medium=GMB""]",46.30%
JcYoXtD4ZDTkRU-8AOt3kku0," 1 & 6, M-11A, behind DLF Square, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122001",2-star hotel, 099536 90265,28.4912697,77.0853048,Available,NA,https://www.google.com/maps/place/HOTEL+SMART+INN/data=!4m10!3m9!1s0x390d193eb4178a71:0xed92e4dd3a00ef53!5m2!4m1!1i2!8m2!3d28.4912697!4d77.0853048!16s%2Fg%2F11c5zzc0pk!19sChIJcYoXtD4ZDTkRU-8AOt3kku0?authuser=0&hl=en&rclk=1,"HOTEL SMART INN₹2,001",3.6 stars 451 Reviews,3.6,451,"[""NA""]",72.56%
J_bC9v-4ZDTkRbGpJen_MESU," M G Metro Station, L 28/1, Heritage City, DLF Phase 2, Sector 25, Gurugram, Haryana 122022",3-star hotel, 0124 433 0575,28.4810171,77.0771863,Available,NA,https://www.google.com/maps/place/Hotel+O+The+Primero+Near+Leisure+Valley+Park/data=!4m10!3m9!1s0x390d19eebfbdb0fd:0x2511cc7f7a496a6c!5m2!4m1!1i2!8m2!3d28.4810171!4d77.0771863!16s%2Fg%2F11fjmz21hl!19sChIJ_bC9v-4ZDTkRbGpJen_MESU?authuser=0&hl=en&rclk=1,"Hotel O The Primero Near Leisure Valley Park₹1,159",3.6 stars 347 Reviews,3.6,347,"[""https://www.oyorooms.com/47795/""]",67.29%
J2YunOWAZDTkRIkNkiP_YJ7I," 130, Akashneem Marg, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002",HotelStraightforward hotel with dining, 0124 428 8408,28.4855384,77.0834143,Available,NA,https://www.google.com/maps/place/Windsor+Castle+Premier/data=!4m10!3m9!1s0x390d196039a78bd9:0xb227d8ff88644322!5m2!4m1!1i2!8m2!3d28.4855384!4d77.0834143!16s%2Fg%2F11shsy7nbm!19sChIJ2YunOWAZDTkRIkNkiP_YJ7I?authuser=0&hl=en&rclk=1,"Windsor Castle Premier₹3,260",4.2 stars 54 Reviews,4.2,54,"[""http://www.windsorcastle.co.in/""]",60.52%
JPzoTBxkZDTkRR1rxwgg6xco," L27/12, Heritage City, Sector 25, Gurugram, Sarhol, Haryana 122002",2-star hotel, 0124 620 1166,28.4806888,77.0761085,Available,NA,https://www.google.com/maps/place/OYO+Hotel+Just+Stay+Near+Leisure+Valley+Park/data=!4m10!3m9!1s0x390d191907133a3f:0xcac53a08c2f15a47!5m2!4m1!1i2!8m2!3d28.4806888!4d77.0761085!16s%2Fg%2F11f3t28kx6!19sChIJPzoTBxkZDTkRR1rxwgg6xco?authuser=0&hl=en&rclk=1,"OYO Hotel Just Stay Near Leisure Valley Park₹1,260",3.5 stars 285 Reviews,3.5,285,"[""https://www.oyorooms.com/h/17871?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG834""]",65.21%
JCfft_zQZDTkR-d687pw4YUI," Road, U-25, Pink Town House Rd, above Punjab National Bank, DLF Phase 3, Market, Gurugram, Haryana 122002",3-star hotelModest hotel with a restaurant & parking, 0124 407 2065,28.4939878,77.0996401,Available,NA,"https://www.google.com/maps/place/Staayz+Premium,+Gurugram+-+Hotel+%26+Studio+Apartments/data=!4m10!3m9!1s0x390d1934ffedf709:0x4261389ceebcdef9!5m2!4m1!1i2!8m2!3d28.4939878!4d77.0996401!16s%2Fg%2F11cltbkqq_!19sChIJCfft_zQZDTkR-d687pw4YUI?authuser=0&hl=en&rclk=1","Staayz Premium, Gurugram - Hotel & Studio Apartments₹1,279",4.0 stars 896 Reviews,4,896,"[""http://www.staayhotels.com/""]",74.99%
JOw9xHnqyvDsRI5yP40PhcsM," 8, K-5A Rd, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002",3-star hotelRelaxed budget hotel with breakfast, 093228 00100,28.4806153,77.0837541,Available,NA,"https://www.google.com/maps/place/Treebo+Mall+View,+Dlf+Phase+Ii/data=!4m10!3m9!1s0x3bbcb27a1e710f3b:0xc372e143e38f9c23!5m2!4m1!1i2!8m2!3d28.4806153!4d77.0837541!16s%2Fg%2F11f0wybm7x!19sChIJOw9xHnqyvDsRI5yP40PhcsM?authuser=0&hl=en&rclk=1","Treebo Mall View, Dlf Phase Ii₹1,737",4.1 stars 719 Reviews,4.1,719,"[""https://www.treebo.com/hotels-in-gurgaon/treebo-mall-view-dlf-phase-ii-mg-road-1532/?utm_source=partnerships&utm_medium=gmb&utm_campaign=gmblisting""]",75.34%
JD0RVhn8ZDTkRUF5yuCiz2QU," L1/19, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122001",Guest house, 088008 56782,28.4858512,77.0789947,Available,NA,https://www.google.com/maps/place/CRS+INN+-+Hotels+in+Gurgaon/data=!4m10!3m9!1s0x390d197f8655440f:0x5d9b328b8725e50!5m2!4m1!1i2!8m2!3d28.4858512!4d77.0789947!16s%2Fg%2F11qc8j2s2l!19sChIJD0RVhn8ZDTkRUF5yuCiz2QU?authuser=0&hl=en&rclk=1,"CRS INN - Hotels in Gurgaon₹3,740",4.6 stars 137 Reviews,4.6,137,"[""https://crsinn.com/""]",71.34%
J287MLm4ZDTkRoeBeKjy7N10," 15, 1, Old Delhi Gurgaon Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015",4-star hotelSleek hotel with a restaurant & a pool, 0124 383 1234,28.500744,77.0671461,Available,NA,https://www.google.com/maps/place/Hyatt+Place+Gurgaon+Udyog+Vihar/data=!4m10!3m9!1s0x390d196e2ecccedb:0x5d37bb3c2a5ee0a1!5m2!4m1!1i2!8m2!3d28.500744!4d77.0671461!16s%2Fg%2F11b6gnwqwg!19sChIJ287MLm4ZDTkRoeBeKjy7N10?authuser=0&hl=en&rclk=1,"Hyatt Place Gurgaon Udyog Vihar₹7,041","4.3 stars 7,710 Reviews",4.3,"7,710","[""https://www.hyatt.com/hyatt-place/en-US/delzo-hyatt-place-gurgaon-udyog-vihar?src=corp_lclb_google_seo_delzo&utm_source=google&utm_medium=organic&utm_campaign=lmr""]",52.96%
J5eL7viQZDTkRBjFGAKsl4TY," J2-22, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 2, Gurugram, Sarhol, Haryana 122008",Hotel, 0124 620 1166,28.481446,77.08664,Available,NA,https://www.google.com/maps/place/Flagship+City+View+Near+Kingdom+Of+Dreams/data=!4m10!3m9!1s0x390d1924befbe2e5:0x36e125ab00463106!5m2!4m1!1i2!8m2!3d28.481446!4d77.08664!16s%2Fg%2F11lhcjckw1!19sChIJ5eL7viQZDTkRBjFGAKsl4TY?authuser=0&hl=en&rclk=1,"Flagship City View Near Kingdom Of Dreams₹1,043",2.8 stars 25 Reviews,2.8,25,"[""https://www.oyorooms.com/h/106111?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG2093&latitude=28.48142&longitude=77.08661&locale=en""]",42.00%
JWUK7TDoZDTkRdp-9-g52j1k," 66, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",3-star hotelCasual business hotel featuring a gym, 0124 401 5607,28.4897163,77.0872315,Available,NA,https://www.google.com/maps/place/Hotel+Windsor+Castle/data=!4m10!3m9!1s0x390d193a4cbb4259:0x598f760efabd9f76!5m2!4m1!1i2!8m2!3d28.4897163!4d77.0872315!16s%2Fg%2F1tdm6q0s!19sChIJWUK7TDoZDTkRdp-9-g52j1k?authuser=0&hl=en&rclk=1,"Hotel Windsor Castle₹2,928",3.8 stars 386 Reviews,3.8,386,"[""http://windsorcastle.co.in/""]",69.83%
JI94rUTkZDTkR6I72tEfNTaE," 77, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",3-star hotelCasual hotel with a restaurant, 0124 420 1543,28.4908515,77.0858682,Available,NA,https://www.google.com/maps/place/Ahuja+Residency+Cyber+City+2/data=!4m10!3m9!1s0x390d1939512bde23:0xa14dcd47b4f68ee8!5m2!4m1!1i2!8m2!3d28.4908515!4d77.0858682!16s%2Fg%2F11c59wn571!19sChIJI94rUTkZDTkR6I72tEfNTaE?authuser=0&hl=en&rclk=1,"Ahuja Residency Cyber City 2₹3,034",4.4 stars 317 Reviews,4.4,317,"[""https://ahujaresidences.com/hotels/ahuja-residences-cybercity-2""]",74.81%
J3VQnN78ZDTkRmGxqa1UL0eo," Metro, Global, Foyer Mall, Plot No. 75, Golf Crse Rd, near DLF Phase-1, Sector 28, Gurugram, Haryana 122002",HotelCasual budget hotel with a gym & dining, 095991 99605,28.4706362,77.0922171,Available,NA,https://www.google.com/maps/place/Saltstayz+Express+-+Golf+Course+Road+%26+DLF+Phase-1/data=!4m10!3m9!1s0x390d19bf372754dd:0xead10b556b6a6c98!5m2!4m1!1i2!8m2!3d28.4706362!4d77.0922171!16s%2Fg%2F11t3cwql61!19sChIJ3VQnN78ZDTkRmGxqa1UL0eo?authuser=0&hl=en&rclk=1,"Saltstayz Express - Golf Course Road & DLF Phase-1₹1,285",4.6 stars 875 Reviews,4.6,875,"[""https://saltstayz.com/listing/saltstayz-golf-course-road/""]",80.92%
Jq5SJS2YfDTkRQUWOxyoaoOE," 81, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002",4-star hotelCasual hotel with a rooftop restaurant, 098110 13689,28.492682,77.1076935,Available,NA,https://www.google.com/maps/place/The+Aldott/data=!4m10!3m9!1s0x390d1f664b8994ab:0xe1a01a2ac78e4541!5m2!4m1!1i2!8m2!3d28.492682!4d77.1076935!16s%2Fg%2F11swv8qzxs!19sChIJq5SJS2YfDTkRQUWOxyoaoOE?authuser=0&hl=en&rclk=1,"The Aldott₹2,640",4.5 stars 721 Reviews,4.5,721,"[""http://www.thealdott.com/""]",79.35%
JVVVVFUIZDTkRsRccGirt_nU," M1/28, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122001",3-star hotel, 098107 32640,28.486556,77.0795273,Available,NA,https://www.google.com/maps/place/Enkay+Residency+M+Block/data=!4m10!3m9!1s0x390d194215555555:0x75feed2a1a1c17b1!5m2!4m1!1i2!8m2!3d28.486556!4d77.0795273!16s%2Fg%2F1tgdly_0!19sChIJVVVVFUIZDTkRsRccGirt_nU?authuser=0&hl=en&rclk=1,"Enkay Residency M Block₹3,225",4.0 stars 188 Reviews,4,188,"[""https://enkayresidency.com/""]",67.58%
JAWlbwzsZDTkRTD1NrIaIoJg," F3QP+VP3, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002",3-star hotel, 0124 436 8514,28.489644,77.086811,Available,NA,https://www.google.com/maps/place/Hotel+Royal+Residency/data=!4m10!3m9!1s0x390d193bc35b6901:0x98a08886ac4d3d4c!5m2!4m1!1i2!8m2!3d28.489644!4d77.086811!16s%2Fg%2F12cp5vxn0!19sChIJAWlbwzsZDTkRTD1NrIaIoJg?authuser=0&hl=en&rclk=1,"Hotel Royal Residency₹2,449",3.5 stars 23 Reviews,3.5,23,"[""NA""]",52.61%
J0X1PogoZDTkRRMKu5v2fvP8," 83, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122022",3-star hotel, 0124 620 1166,28.491146,77.085512,Available,NA,https://www.google.com/maps/place/OYO+GRG2153+Smart+Inn/data=!4m10!3m9!1s0x390d190aa24f7dd1:0xffbc9ffde6aec244!5m2!4m1!1i2!8m2!3d28.491146!4d77.085512!16s%2Fg%2F11gj0_4t8x!19sChIJ0X1PogoZDTkRRMKu5v2fvP8?authuser=0&hl=en&rclk=1,"OYO GRG2153 Smart Inn₹1,904",3.6 stars 21 Reviews,3.6,21,"[""https://www.oyorooms.com/h/108060?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG2153&latitude=28.49128&longitude=77.08531&locale=en""]",49.21%
